Term,Semester,Year,CRN,Subject,Number,Section,Title,Instructor,Credits,Max,Enroll,SectionType,ContactHours,InstructorType,CourseType
201630,Fall,2015,33089,CSIS,220,4,Assembly Lang and Comp Archtcr,DiTursi,4,16,16,Lecture,3,F,M
201630,Fall,2015,30117,CSIS,220,8,Assembly Lang and Comp Archtcr,DiTursi,4,32,32,Lecture,3,F,M
201630,Fall,2015,33095,CSIS,251,13M,Discrete Structures-Lab,Matthews,0,18,16,Lab,1.5,T,M
201630,Fall,2015,30896,CSIS,251,7EM,Discrete Structures I-Lab,Matthews,0,16,17,Lab,1.5,T,M
201630,Fall,2015,30897,CSIS,251,3EM,Discrete Structures I-Lab,Matthews,0,16,17,Lab,1.5,T,M
201630,Fall,2015,31545,CSIS,251,8,Discrete Structures,Matthews,4,24,25,Lecture,2,T,M
201630,Fall,2015,33094,CSIS,251,6,Discrete Structures,Matthews,4,24,25,Lecture,2,T,M
201630,Fall,2015,33063,CSIS,330,9MF,Operating Systems-Lab,Yoder,0,16,12,Lab,3,T,M
201630,Fall,2015,33062,CSIS,330,10,Operating Systems,Yoder,4,16,12,Lecture,3,T,M
201630,Fall,2015,30456,CSIS,350,13,Database Management Systems,Vandenberg,3,28,26,Lecture,3,T,M
201630,Fall,2015,30946,CSIS,390,05W,Web Application Develop - Lab,Breimer,0,18,16,Lab,2,T,M
201630,Fall,2015,33064,CSIS,390,09W,Web Application Develop-Lab,Breimer,0,16,16,Lab,2,T,M
201630,Fall,2015,30945,CSIS,390,3,Web Application Development,Breimer,3,34,32,Lecture,2,T,M
201630,Fall,2015,32721,CSIS,410,8EH,Software Engineering I-Lab,Fryling,0,16,10,Lab,2,T,M
201630,Fall,2015,33230,CSIS,410,12H,Software Engineering I -Lab,Fryling,0,16,11,Lab,2,T,M
201630,Fall,2015,30118,CSIS,410,6ET,Software Engineering I,Fryling,3,32,21,Lecture,2,T,M
201640,Spring,2016,40036,CSIS,10,3E,Intro to Computer Applications,Cutler,3,32,30,Lecture,2,P,B
201640,Spring,2016,40039,CSIS,10,WE,Intro to Computer App.-Lab,Ekblaw,0,16,15,Lab,2,P,B
201640,Spring,2016,40041,CSIS,10,05W,Intro to Computer App.-Lab,Goldstein,0,16,16,Lab,2,F,B
201640,Spring,2016,42658,CSIS,10,5,Intro to Computer Applications,Goldstein,3,33,31,Lecture,2,F,B
201640,Spring,2016,41470,CSIS,10,1,Intro to Computer Applications,Goldstein,3,32,31,Lecture,2,F,B
201640,Spring,2016,40037,CSIS,10,2E,Intro to Computer Applications,Rivituso,3,32,32,Lecture,2,P,B
201640,Spring,2016,40622,CSIS,10,7EM,Intro to Computer App - Lab,Sahni,0,16,14,Lab,2,P,B
201640,Spring,2016,40040,CSIS,10,TE2,Intro to Computer App.-Lab,Sahni,0,16,15,Lab,2,P,B
201640,Spring,2016,40038,CSIS,10,HE,Intro to Computer App.-Lab,Sahni,0,16,16,Lab,2,P,B
201640,Spring,2016,40189,CSIS,10,09F,Intro to Computer App-Lab,Schindler,0,16,15,Lab,2,P,B
201640,Spring,2016,40870,CSIS,10,05M,Intro to Computer App.-Lab,Schindler,0,16,15,Lab,2,P,B
201640,Spring,2016,42659,CSIS,10,10T,Intro to Computer App.-Lab,Schindler,0,16,16,Lab,2,P,B
201640,Spring,2016,43752,CSIS,11,PRA,Prob Solving With Spreadsheets,Dickinson,1,15,15,Lecture,1.5,P,B
201640,Spring,2016,43751,CSIS,11,PRB,Prob Solving With Spreadsheets,Dickinson,1,16,16,Lecture,1.5,P,B
201640,Spring,2016,42660,CSIS,110,09F,Intro to CS:Linux Prg-Lab,Goldstein,0,16,14,Lab,2,F,M
201640,Spring,2016,40357,CSIS,110,11,Intro to CS:Linux Prg,Goldstein,3,16,14,Lecture,2,F,M
201640,Spring,2016,42888,CSIS,110,8ET,Intro to CS: MM Python Lab,Mehta,0,16,9,Lab,2,P,M
201640,Spring,2016,42890,CSIS,110,6ET,Intro to CS: MM Python Lab,Mehta,0,16,14,Lab,2,P,M
201640,Spring,2016,42886,CSIS,110,2E,Intro to CS: MM Python,Mehta,,32,24,Lecture,2,P,M
201640,Spring,2016,40050,CSIS,110,25F,Intro CS:Music Python Prg-Lab,Vandenberg,0,16,16,Lab,2,T,M
201640,Spring,2016,40871,CSIS,110,08H,Intro CS: Music Python Prg-Lab,Vandenberg,0,16,16,Lab,2,T,M
201640,Spring,2016,40458,CSIS,110,5,Intro CS:Music Python,Vandenberg,3,32,32,Lecture,2,T,M
201640,Spring,2016,40192,CSIS,114,05M,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,P,B
201640,Spring,2016,40196,CSIS,114,15M,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,P,B
201640,Spring,2016,40153,CSIS,114,27,Management Information Systems,Armitage,3,32,32,Lecture,2,P,B
201640,Spring,2016,40195,CSIS,114,09W,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,F,B
201640,Spring,2016,40362,CSIS,114,08H,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,F,B
201640,Spring,2016,40365,CSIS,114,01M,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,F,B
201640,Spring,2016,40659,CSIS,114,06T,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,F,B
201640,Spring,2016,40191,CSIS,114,1,Management Information Systems,Cotler,3,32,32,Lecture,2,F,B
201640,Spring,2016,40658,CSIS,114,4,Management Information Systems,Cotler,3,32,32,Lecture,2,F,B
201640,Spring,2016,40873,CSIS,114,08T,Management Information Sys-Lab,Liu,0,16,5,Lab,2,F,B
201640,Spring,2016,40197,CSIS,114,12T,Management Information Sys-Lab,Liu,0,16,12,Lab,2,F,B
201640,Spring,2016,40275,CSIS,114,13,Management Information Systems,Liu,3,32,17,Lecture,2,F,B
201640,Spring,2016,40194,CSIS,114,7EM,Management Information Sys-Lab,Yates,0,12,12,Lab,2,P,B
201640,Spring,2016,42661,CSIS,114,9EW,Management Information Sys-Lab,Yates,0,12,12,Lab,2,P,B
201640,Spring,2016,40121,CSIS,114,7,Management Information Systems,Yates,3,24,24,Lecture,2,P,B
201640,Spring,2016,40875,CSIS,115,2,Database Design and App fo Bus,Schindler,3,16,16,Lecture,3,P,N
201640,Spring,2016,40977,CSIS,115,4,Database Design and App fo Bus,Schindler,3,16,16,Lecture,3,P,N
201640,Spring,2016,41475,CSIS,115,6,Database Design and App fo Bus,Yoder,3,16,16,Lecture,3,T,N
201640,Spring,2016,42894,CSIS,120,01M,Intro to Programming Lab,Breimer,0,16,16,Lab,2,T,M
201640,Spring,2016,43589,CSIS,120,05M,Intro to Programming-Lab,Breimer,0,16,16,Lab,2,T,M
201640,Spring,2016,42893,CSIS,120,2,Intro to Software Development,Breimer,4,32,32,Lecture,3,T,M
201640,Spring,2016,40487,CSIS,120,05F,Intro to Programming-Lab,DiTursi,0,16,12,Lab,2,F,M
201640,Spring,2016,40053,CSIS,120,09M,Intro to Programming Lab,DiTursi,0,16,16,Lab,2,F,M
201640,Spring,2016,40486,CSIS,120,8,Intro to Software Development,DiTursi,4,32,28,Lecture,3,F,M
201640,Spring,2016,40052,CSIS,120,04T,Intro to Programming Lab,Lim,0,16,14,Lab,2,T,M
201640,Spring,2016,40876,CSIS,120,05W,Intro to Programming-Lab,Small,0,16,16,Lab,2,T,M
201640,Spring,2016,40051,CSIS,120,9,Intro to Software Development,Small,4,32,30,Lecture,3,T,M
201640,Spring,2016,42036,CSIS,180,08T,Web Design - Lab,Egan,0,16,16,Lab,2,T,N
201640,Spring,2016,42035,CSIS,180,7,Web Design,Egan,3,31,31,Lecture,2,T,N
201640,Spring,2016,42662,CSIS,180,10T,Web Design-Lab,Ekblaw,0,15,15,Lab,2,P,N
201640,Spring,2016,42038,CSIS,210,05F,Data Structures - Lab,Yoder,0,16,7,Lab,2,T,M
201640,Spring,2016,43590,CSIS,210,09F,Data Structures-Lab,Yoder,0,16,15,Lab,2,T,M
201640,Spring,2016,40280,CSIS,210,9,Data Structures,Yoder,3,32,22,Lecture,3,T,M
201640,Spring,2016,42898,CSIS,225,13W,Object-Oriented Des & Prog Lab,Lim,0,16,11,Lab,2,T,M
201640,Spring,2016,42897,CSIS,225,05W,Object-Oriented Des & Prog Lab,Lim,0,16,15,Lab,2,T,M
201640,Spring,2016,40168,CSIS,225,09W,Object-Oriented Des & Prog-Lab,Lim,0,16,16,Lab,2,T,M
201640,Spring,2016,40279,CSIS,225,5,Advanced Programming,Lim,3,24,19,Lecture,2,T,M
201640,Spring,2016,42896,CSIS,225,7,Advanced Programming,Lim,3,24,23,Lecture,2,T,M
201640,Spring,2016,43142,CSIS,351,2,Theory of Computation,DiTursi,3,24,24,Lecture,3,F,M
201640,Spring,2016,43503,CSIS,351,4,Theory of Computation,DiTursi,3,24,24,Lecture,3,F,M
201640,Spring,2016,43593,CSIS,355,3,Advanced Database,Vandenberg,3,16,15,Lecture,3,T,M
201640,Spring,2016,42905,CSIS,385,12T,Design+Analysis of Alg Lab,Baciewicz,0,16,11,Lab,2,P,M
201640,Spring,2016,43594,CSIS,385,10T,Design+Analysis of Alg-Lab,Baciewicz,0,16,16,Lab,2,P,M
201640,Spring,2016,42903,CSIS,385,08T,Design+Analysis of Alg Lab,Flatland,0,16,16,Lab,2,T,M
201640,Spring,2016,42995,CSIS,385,11,Design+Analysis of Algorithm,Flatland,3,24,20,Lecture,2,T,M
201640,Spring,2016,43595,CSIS,385,9,Design+Analysis of Algorithm,Flatland,3,24,23,Lecture,2,T,M
201640,Spring,2016,43596,CSIS,400,6,Machine Learning,Breimer,3,25,25,Lecture,3,T,M
201640,Spring,2016,43597,CSIS,415,13M,Software Engineering II-Lab,Fryling,0,16,9,Lab,2,T,M
201640,Spring,2016,43598,CSIS,415,7EM,Software Engineering II-Lab,Fryling,0,16,12,Lab,2,T,M
201640,Spring,2016,42045,CSIS,415,9E,Software Engineering II,Fryling,3,32,21,Lecture,2,T,M
201730,Fall,2016,30105,CSIS,10,8EH,Intro to Computer App-Lab,Kuperman,0,16,11,Lab,2,P,B
201730,Fall,2016,30103,CSIS,10,2E,Intro to Computer Applicat,Rivituso,3,32,31,Lecture,2,P,B
201730,Fall,2016,30130,CSIS,10,9EW,Intro to Computer App-Lab,Sivakumar,0,16,16,Lab,2,P,B
201730,Fall,2016,30129,CSIS,10,3E,Intro to Computer Applicat,Sivakumar,3,28,24,Lecture,2,P,B
201730,Fall,2016,30108,CSIS,10,6ET,Intro to Computer App-Lab,White,0,16,13,Lab,2,F,B
201730,Fall,2016,31229,CSIS,10,3EM,Intro to Computer App-Lab,White,0,16,15,Lab,2,F,B
201730,Fall,2016,33605,CSIS,11,3EA,Prob Solving With Spreadsheets,Armitage,1,16,14,Lecture,1.5,F,B
201730,Fall,2016,33601,CSIS,11,08B,Prob Solving With Spreadsheets,Goldstein,1,16,12,Lecture,1.5,T,B
201730,Fall,2016,30304,CSIS,11,08A,Prob Solving With Spreadsheets,Goldstein,1,16,15,Lecture,1.5,T,B
201730,Fall,2016,33602,CSIS,11,01A,Prob Solving With Spreadsheets,Teresco,1,16,13,Lecture,1.5,T,B
201730,Fall,2016,33604,CSIS,11,01B,Prob Solving With Spreadsheets,Teresco,1,16,14,Lecture,1.5,T,B
201730,Fall,2016,30910,CSIS,11,2EA,Prob Solving With Spreadsheets,White,1,16,12,Lecture,1.5,F,B
201730,Fall,2016,30114,CSIS,110,24H,Intro CS:MM Python Prg-Lab,Cotler,0,16,16,Lab,2,T,M
201730,Fall,2016,30109,CSIS,110,15,Intro CS:MM Python Prg,Cotler,3,32,32,Lecture,2,T,M
201730,Fall,2016,30111,CSIS,110,28H,Intro CS:MM Python Prg-Lab,Egan,0,16,16,Lab,2,T,M
201730,Fall,2016,30474,CSIS,110,01F,Intro CS:MM Python Prg-Lab,Egan,0,16,16,Lab,2,T,M
201730,Fall,2016,32708,CSIS,110,05F,Intro CS:MM Python Prg Lab,Egan,0,16,16,Lab,2,T,M
201730,Fall,2016,30110,CSIS,110,7,Intro CS: MM Python Prg,Egan,3,32,32,Lecture,2,T,M
201730,Fall,2016,30113,CSIS,110,09F,Intro CS:Linux Systems Lab,Goldstein,0,16,13,Lab,2,T,M
201730,Fall,2016,30565,CSIS,110,10H,Intro CS: Linux Systems-Lab,Goldstein,0,16,15,Lab,2,T,M
201730,Fall,2016,30136,CSIS,110,11,Intro CS: Linux Systems,Goldstein,3,32,28,Lecture,2,T,M
201730,Fall,2016,32712,CSIS,110,9EW,Intro CS: MM Python Prg Lab,Mehta,0,16,13,Lab,2,P,M
201730,Fall,2016,32709,CSIS,110,3E,Intro CS: MM Python Prg,Mehta,3,16,13,Lecture,2,P,M
201730,Fall,2016,30112,CSIS,110,08H,Intro CS: Music Python -Lab,Vandenberg,0,16,16,Lab,2,T,M
201730,Fall,2016,30147,CSIS,110,29F,Intro CS: Music Python-Lab,Vandenberg,0,16,16,Lab,2,T,M
201730,Fall,2016,30527,CSIS,110,9,Intro CS:Music Python,Vandenberg,3,32,32,Lecture,2,T,M
201730,Fall,2016,33129,CSIS,110,BET,Beth HS: Intro to CS,Flatland,3,38,38,Lecture,2,T,M
201730,Fall,2016,33130,CSIS,110,BHL,Beth HS: Intro to CS-Lab,Egan,0,38,38,Lab,2,T,M
201730,Fall,2016,33608,CSIS,110,HN,Mohan HS: Intro to CS,Vandenberg,3,12,12,Lecture,2,T,M
201730,Fall,2016,33607,CSIS,110,HNL,Mohan HS: Intro to CS Lab,Goldstein,0,12,12,Lab,2,T,M
201730,Fall,2016,30573,CSIS,114,10T,Management Information Sys-Lab,Armitage,0,16,7,Lab,2,F,B
201730,Fall,2016,30308,CSIS,114,08T,Management Information Sys-Lab,Armitage,0,16,15,Lab,2,F,B
201730,Fall,2016,30572,CSIS,114,6,Management Information Systems,Armitage,3,32,22,Lecture,2,F,B
201730,Fall,2016,30306,CSIS,114,01F,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,T,B
201730,Fall,2016,30915,CSIS,114,02H,Management Information Sys-Lab,Cotler,0,16,16,Lab,2,T,B
201730,Fall,2016,30309,CSIS,114,10,Management Information Systems,Cotler,3,32,27,Lecture,2,T,B
201730,Fall,2016,30300,CSIS,114,23,Management Information Systems,Cotler,3,32,32,Lecture,2,T,B
201730,Fall,2016,30365,CSIS,114,04H,Management Information Sys-lab,Lim,0,16,12,Lab,2,T,B
201730,Fall,2016,30364,CSIS,114,24T,Management Information Sys-lab,Lim,0,16,15,Lab,2,T,B
201730,Fall,2016,30310,CSIS,114,05M,Management Information Sys-Lab,Small,0,16,16,Lab,2,T,B
201730,Fall,2016,32717,CSIS,114,09M,Management Information Sys-Lab,White,0,16,16,Lab,2,F,B
201730,Fall,2016,30361,CSIS,114,5,Management Information Systems,White,3,32,32,Lecture,2,F,B
201730,Fall,2016,30307,CSIS,114,9EW,Management Information Sys-Lab,Yates,0,16,14,Lab,2,P,B
201730,Fall,2016,30363,CSIS,114,7EM,Management Information Sys-lab,Yates,0,16,15,Lab,2,P,B
201730,Fall,2016,30362,CSIS,114,3E,Management Information Systems,Yates,3,32,29,Lecture,2,P,B
201730,Fall,2016,30943,CSIS,115,10,Database Design and App fo Bus,Lim,3,16,16,Lecture,3,T,N
201730,Fall,2016,31230,CSIS,115,6,Database Design and App fo Bus,White,3,16,15,Lecture,3,F,N
201730,Fall,2016,33609,CSIS,115,4,Database Design and App fo Bus,White,3,16,16,Lecture,3,F,N
201730,Fall,2016,30466,CSIS,120,09W,Intro to Software Dev - Lab,Small,0,16,15,Lab,2,T,M
201730,Fall,2016,31033,CSIS,120,05W,Intro to Software Dev - Lab,Small,0,16,16,Lab,2,T,M
201730,Fall,2016,31032,CSIS,120,3,Intro to Software Development,Small,4,32,31,Lecture,3,T,M
201730,Fall,2016,33340,CSIS,200,4,Software Tools for Physicists,Bellis,3,24,8,Lecture,3,T,N
201730,Fall,2016,33871,CSIS,200,12,Software tools for Physicists,Bellis,3,24,21,Lecture,3,T,N
201730,Fall,2016,30116,CSIS,210,05W,Data Structures-Lab,Teresco,0,16,14,Lab,2,T,M
201730,Fall,2016,30149,CSIS,210,13W,Data Structures-Lab,Teresco,0,16,15,Lab,2,T,M
201730,Fall,2016,30115,CSIS,210,7,Data Structures,Teresco,3,32,29,Lecture,3,T,M
201730,Fall,2016,33651,CSIS,210,W13,Data Structures-Lab,Yoder,0,16,7,Lab,2,T,M
201730,Fall,2016,32869,CSIS,210,09W,Data Structures - Lab,Yoder,0,16,9,Lab,2,T,M
201730,Fall,2016,32868,CSIS,210,11,Data Structures,Yoder,3,32,16,Lecture,3,T,M
201730,Fall,2016,30193,CSIS,220,25M,Assembly Lang and Comp Arc-Lab,DiTursi,0,16,13,Lab,2,F,M
201730,Fall,2016,33090,CSIS,220,01M,Assembly Lang and Comp Arc-Lab,DiTursi,0,16,13,Lab,2,F,M
201730,Fall,2016,30192,CSIS,220,09M,Assembly Lang and Comp Arc-Lab,DiTursi,0,17,17,Lab,2,F,M
201730,Fall,2016,33089,CSIS,220,4,Assembly Lang and Comp Archtcr,DiTursi,4,24,21,Lecture,3,F,M
201730,Fall,2016,30117,CSIS,220,8,Assembly Lang and Comp Archtcr,DiTursi,4,24,22,Lecture,3,F,M
201730,Fall,2016,30896,CSIS,251,7EM,Discrete Structures I-Lab,Matthews,0,18,15,Lab,1.5,T,M
201730,Fall,2016,30897,CSIS,251,3EM,Discrete Structures I-Lab,Matthews,0,18,18,Lab,1.5,T,M
201730,Fall,2016,33095,CSIS,251,13M,Discrete Structures-Lab,Matthews,0,18,18,Lab,1.5,T,M
201730,Fall,2016,31545,CSIS,251,8,Discrete Structures,Matthews,4,32,28,Lecture,2,T,M
201730,Fall,2016,33094,CSIS,251,10,Discrete Structures,Matthews,4,24,23,Lecture,2,T,M
201730,Fall,2016,30456,CSIS,350,13,Database Management Systems,Vandenberg,3,28,28,Lecture,3,T,M
201730,Fall,2016,33610,CSIS,365,4,Communications and Networks,Yoder,3,32,23,Lecture,3,T,M
201730,Fall,2016,33612,CSIS,380,09W,Computer Graphics - Lab,Flatland,0,16,16,Lab,2,T,M
201730,Fall,2016,33611,CSIS,380,11,Computer Graphics,Flatland,3,16,16,Lecture,2,T,M
201730,Fall,2016,33794,CSIS,400,5,Adv Topic:  Computer Security,Armitage,3,32,14,Lecture,3,F,M
201730,Fall,2016,33613,CSIS,400,12,Mobile App Development,Lim,3,16,16,Lecture,3,T,M
201730,Fall,2016,33230,CSIS,410,12H,Software Engineering I -Lab,Fryling,0,16,11,Lab,2,T,M
201730,Fall,2016,33652,CSIS,410,10H,Software Engineering I-Lab,Fryling,0,16,11,Lab,2,T,M
201730,Fall,2016,32721,CSIS,410,8EH,Software Engineering I-Lab,Fryling,0,16,16,Lab,2,T,M
201730,Fall,2016,30118,CSIS,410,6ET,Software Engineering I,Fryling,3,40,38,Lecture,2,T,M
201740,Spring,2017,42658,CSIS,10,5,Intro to Computer Applications,Armitage,3,32,32,Lecture,2,F,B
201740,Spring,2017,40038,CSIS,10,HE,Intro to Computer App.-Lab,Arunasalem,0,16,16,Lab,2,P,B
201740,Spring,2017,40040,CSIS,10,TE2,Intro to Computer App.-Lab,Arunasalem,0,16,16,Lab,2,P,B
201740,Spring,2017,40870,CSIS,10,09F,Intro to Computer App.-Lab,DiTursi,0,16,15,Lab,2,F,B
201740,Spring,2017,40037,CSIS,10,2E,Intro to Computer Applications,Rivituso,3,32,31,Lecture,2,P,B
201740,Spring,2017,40041,CSIS,10,05F,Intro to Computer App.-Lab,White,0,16,16,Lab,2,F,B
201740,Spring,2017,43905,CSIS,11,1EA,Prob Solving Sprdshts Hybrid,Goldstein,1,16,13,Lecture,1.5,T,B
201740,Spring,2017,43902,CSIS,11,3EA,Prob Solving Sprdshts Hybird,Goldstein,1,16,15,Lecture,1.5,T,B
201740,Spring,2017,43901,CSIS,11,13A,Prob Solving Sprdshts Hybrid,Goldstein,1,16,16,Lecture,1.5,T,B
201740,Spring,2017,43999,CSIS,11,13B,Prob Solving With Spreadsheets,Teresco,1,17,16,Lecture,1.5,T,B
201740,Spring,2017,42890,CSIS,110,6ET,Intro to CS: MM Python Lab,Mehta,0,16,15,Lab,2,P,M
201740,Spring,2017,42888,CSIS,110,8ET,Intro to CS: MM Python Lab,Mehta,0,16,16,Lab,2,P,M
201740,Spring,2017,42886,CSIS,110,2E,Intro to CS: MM Python,Mehta,3,32,31,Lecture,2,P,M
201740,Spring,2017,42660,CSIS,110,09F,Intro to CS: Music Python Lab,Vandenberg,0,16,16,Lab,2,T,M
201740,Spring,2017,43870,CSIS,110,06H,Intro to CS: Music Python-Lab,Vandenberg,0,16,16,Lab,2,T,M
201740,Spring,2017,40357,CSIS,110,11,Intro to CS: Music Phython,Vandenberg,3,32,32,Lecture,2,T,M
201740,Spring,2017,40197,CSIS,114,08T,Management Information Sys-Lab,Armitage,0,17,16,Lab,2,F,B
201740,Spring,2017,40195,CSIS,114,09F,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
201740,Spring,2017,40362,CSIS,114,08H,Management Information Sys-Lab,Armitage,0,16,16,Lab,2,F,B
201740,Spring,2017,40873,CSIS,114,10T,Management Information Sys-Lab,Armitage,0,17,17,Lab,2,F,B
201740,Spring,2017,40658,CSIS,114,4,Management Information Systems,Armitage,3,32,32,Lecture,2,F,B
201740,Spring,2017,40275,CSIS,114,15,Management Information Systems,Armitage,3,33,33,Lecture,2,F,B
201740,Spring,2017,40365,CSIS,114,01M,Management Information Sys-Lab,Cotler,0,17,17,Lab,2,T,B
201740,Spring,2017,40191,CSIS,114,1,Management Information Systems,Cotler,3,17,17,Lecture,2,T,B
201740,Spring,2017,40192,CSIS,114,05M,Management Information Sys-Lab,Liu,0,16,16,Lab,2,T,B
201740,Spring,2017,40196,CSIS,114,15M,Management Information Sys-Lab,Liu,0,16,16,Lab,2,T,B
201740,Spring,2017,40153,CSIS,114,27,Management Information Systems,Liu,3,32,32,Lecture,2,T,B
201740,Spring,2017,42661,CSIS,114,9EW,Management Information Sys-Lab,Yates,0,18,16,Lab,2,P,B
201740,Spring,2017,40194,CSIS,114,7EM,Management Information Sys-Lab,Yates,0,16,16,Lab,2,P,B
201740,Spring,2017,40121,CSIS,114,7,Management Information Systems,Yates,3,34,32,Lecture,2,P,B
201740,Spring,2017,43996,CSIS,115,10,Database Design and App fo Bus,DiTursi,3,16,16,Lecture,3,F,N
201740,Spring,2017,40875,CSIS,115,2E,Database Design and App fo Bus,Greiner,3,16,16,Lecture,3,P,N
201740,Spring,2017,40977,CSIS,115,4,Database Design and App fo Bus,Yoder,3,16,16,Lecture,3,T,N
201740,Spring,2017,40053,CSIS,120,09M,Intro to Software Dev-Lab,Lim,0,16,11,Lab,2,T,M
201740,Spring,2017,40487,CSIS,120,10H,Intro to Software Dev-Lab,Lim,0,16,12,Lab,2,T,M
201740,Spring,2017,40486,CSIS,120,8,Intro to Software Development,Lim,4,32,23,Lecture,3,T,M
201740,Spring,2017,42894,CSIS,120,01M,Intro to Software Dev-Lab,White,0,16,10,Lab,2,F,M
201740,Spring,2017,43589,CSIS,120,05M,Intro to Software Dev-Lab,White,0,16,14,Lab,2,F,M
201740,Spring,2017,40052,CSIS,120,04T,Intro to Software Dev-Lab,White,0,16,15,Lab,2,F,M
201740,Spring,2017,40876,CSIS,120,05W,Intro to Software Dev-Lab,White,0,16,15,Lab,2,F,M
201740,Spring,2017,42893,CSIS,120,2,Intro to Software Development,White,4,32,23,Lecture,3,F,M
201740,Spring,2017,40051,CSIS,120,9,Intro to Software Development,White,4,32,31,Lecture,3,F,M
201740,Spring,2017,42035,CSIS,180,7,Web Design,Cotler,3,33,33,Lecture,2,T,N
201740,Spring,2017,42662,CSIS,180,09W,Web Design-Lab,Egan,0,16,16,Lab,2,T,N
201740,Spring,2017,42036,CSIS,180,09M,Web Design - Lab,Egan,0,17,17,Lab,2,T,N
201740,Spring,2017,43873,CSIS,180,9EW,Web Design-Lab,Tomaszewski,0,16,16,Lab,2,P,N
201740,Spring,2017,43872,CSIS,180,7EM,Web Design,Tomaszewski,3,16,16,Lecture,2,P,N
201740,Spring,2017,44249,CSIS,200,05F,C Programming,DiTursi,1,16,16,Lecture,3,F,N
201740,Spring,2017,43874,CSIS,200,MW,UX Concepts,Robinson,3,24,20,Lecture,3,P,N
201740,Spring,2017,44219,CSIS,210,W09,Data Structures-Lab,Yoder,0,16,4,Lab,2,T,M
201740,Spring,2017,42038,CSIS,210,09W,Data Structures - Lab,Yoder,0,16,15,Lab,2,T,M
201740,Spring,2017,40280,CSIS,210,9,Data Structures,Yoder,3,32,19,Lecture,3,T,M
201740,Spring,2017,42898,CSIS,225,13W,Advanced Programming-Lab,Lim,0,16,10,Lab,2,T,M
201740,Spring,2017,40168,CSIS,225,09W,Advanced Programming Lab,Lim,0,16,15,Lab,2,T,M
201740,Spring,2017,42896,CSIS,225,7,Advanced Programming,Lim,3,24,23,Lecture,2,T,M
201740,Spring,2017,42897,CSIS,225,05W,Advanced Programming Lab,Teresco,0,16,12,Lab,2,T,M
201740,Spring,2017,40279,CSIS,225,5,Advanced Programming,Teresco,3,24,14,Lecture,2,T,M
201740,Spring,2017,43142,CSIS,351,2,Theory of Computation,DiTursi,3,24,12,Lecture,3,F,M
201740,Spring,2017,43503,CSIS,351,4,Theory of Computation,DiTursi,3,24,24,Lecture,3,F,M
201740,Spring,2017,42903,CSIS,385,08T,Design+Analysis of Alg Lab,Flatland,0,16,14,Lab,2,T,M
201740,Spring,2017,43594,CSIS,385,10T,Design+Analysis of Alg-Lab,Flatland,0,16,16,Lab,2,T,M
201740,Spring,2017,43595,CSIS,385,9,Design+Analysis of Algorithm,Flatland,3,24,24,Lecture,2,T,M
201740,Spring,2017,42905,CSIS,385,12T,Design+Analysis of Alg Lab,Teresco,0,16,6,Lab,2,T,M
201740,Spring,2017,42995,CSIS,385,11,Design+Analysis of Algorithm,Teresco,3,24,12,Lecture,2,T,M
201740,Spring,2017,43880,CSIS,390,01W,Web Application Dev Lab,Breimer,0,16,15,Lab,2,T,M
201740,Spring,2017,43882,CSIS,390,06T,Web Application Dev - Lab,Breimer,0,16,15,Lab,2,T,M
201740,Spring,2017,43881,CSIS,390,05W,Web Application Dev - Lab,Breimer,0,16,16,Lab,2,T,M
201740,Spring,2017,43877,CSIS,390,1,Web Application Development,Breimer,3,16,14,Lecture,2,T,M
201740,Spring,2017,43879,CSIS,390,3,Web Application Development,Breimer,3,32,32,Lecture,2,T,M
201740,Spring,2017,43884,CSIS,400,10,Information Retrieval,Liu,3,32,18,Lecture,3,T,M
201740,Spring,2017,43598,CSIS,415,7EM,Software Engineering II-Lab,Fryling,0,16,10,Lab,2,T,M
201740,Spring,2017,43997,CSIS,415,12T,Software Engineering II-Lab,Fryling,0,16,11,Lab,2,T,M
201740,Spring,2017,43597,CSIS,415,13M,Software Engineering II-Lab,Fryling,0,16,16,Lab,2,T,M
201740,Spring,2017,42045,CSIS,415,9E,Software Engineering II,Fryling,3,38,37,Lecture,2,T,M
201830,Fall,2017,30108,CSIS,10,6ET,Intro to Computer App-Lab,Arunasalem,0,15,14,Lab,2,P,B
201830,Fall,2017,30130,CSIS,10,9EW,Intro to Computer App-Lab,Arunasalem,0,15,14,Lab,2,P,B
201830,Fall,2017,30129,CSIS,10,3E,Intro to Computer Applicat,Arunasalem,3,28,25,Lecture,2,P,B
201830,Fall,2017,31229,CSIS,10,3EM,Intro to Computer App-Lab,Ekblaw,0,15,13,Lab,2,P,B
201830,Fall,2017,30103,CSIS,10,2E,Intro to Computer Applicat,Rivituso,3,32,31,Lecture,2,P,B
201830,Fall,2017,30105,CSIS,10,8EH,Intro to Computer App-Lab,White,0,15,15,Lab,2,F,B
